# lambda	flux	error	variance	counts	eig1	eig2	eig3	eig4	eig5
4002	6.8966E-001	5.8789E-004	5.9338E-002	10188	-1.0721E-002	-2.5781E-002	-7.9989E-003	-6.1239E-003	-1.0214E-002
4003	6.9103E-001	5.8495E-004	5.9044E-002	10189	-1.0650E-002	-2.7722E-002	-8.3701E-003	-1.0842E-002	-5.8928E-003
4004	6.8654E-001	5.6959E-004	5.7494E-002	10189	-9.6803E-003	-2.6715E-002	-5.7462E-003	-6.6704E-003	-2.9240E-004
4005	6.7687E-001	5.5091E-004	5.5603E-002	10187	-8.4226E-003	-2.4754E-002	1.2619E-003	7.5151E-003	5.3293E-003
4006	6.6759E-001	5.5284E-004	5.5798E-002	10187	-7.5260E-003	-2.5503E-002	6.2605E-003	1.9241E-002	8.1266E-003
4007	6.6464E-001	5.4679E-004	5.5187E-002	10187	-7.2025E-003	-2.4840E-002	7.7645E-003	2.4537E-002	9.6153E-003
4008	6.6739E-001	5.4698E-004	5.5203E-002	10186	-7.4492E-003	-2.3671E-002	4.1747E-003	1.9634E-002	1.2146E-002
4009	6.7806E-001	5.4484E-004	5.4984E-002	10185	-8.0562E-003	-2.3444E-002	-3.1094E-003	1.4114E-002	4.4166E-003
4010	6.9171E-001	5.6125E-004	5.6640E-002	10185	-9.1421E-003	-2.4829E-002	-4.7893E-003	1.0033E-002	-5.0352E-003
4011	7.0387E-001	5.7972E-004	5.8505E-002	10185	-9.7510E-003	-2.6769E-002	-2.3964E-003	2.2738E-003	-4.1679E-003
4012	7.1301E-001	5.8040E-004	5.8579E-002	10187	-9.7362E-003	-2.7640E-002	-1.5492E-003	8.0703E-004	-2.0355E-003
4013	7.1999E-001	5.8187E-004	5.8725E-002	10186	-1.0169E-002	-2.6657E-002	-2.2218E-003	3.7404E-003	3.4083E-003
4014	7.2492E-001	5.7690E-004	5.8223E-002	10186	-9.7662E-003	-2.7275E-002	-4.4470E-003	3.1028E-003	3.3730E-003
4015	7.2757E-001	5.7380E-004	5.7911E-002	10186	-9.5322E-003	-2.7612E-002	-1.6512E-003	3.5464E-004	2.2485E-003
4016	7.3016E-001	5.6782E-004	5.7309E-002	10187	-9.2132E-003	-2.7293E-002	-1.1345E-003	1.7584E-003	-1.0396E-003
4017	7.3037E-001	5.6464E-004	5.6989E-002	10187	-9.1348E-003	-2.6986E-002	1.5088E-003	2.1317E-003	-1.0230E-003
4018	7.3056E-001	5.6311E-004	5.6834E-002	10187	-9.2874E-003	-2.6986E-002	-1.4027E-003	2.1224E-003	3.0351E-003
4019	7.3179E-001	5.6999E-004	5.7525E-002	10186	-9.7575E-003	-2.5511E-002	-3.5698E-003	3.4957E-003	2.1464E-003
4020	7.3240E-001	5.7835E-004	5.8369E-002	10186	-1.0021E-002	-2.5692E-002	-3.0434E-003	1.3725E-003	-6.1776E-003
4021	7.3155E-001	5.7910E-004	5.8445E-002	10186	-1.0541E-002	-2.6329E-002	-4.2651E-003	4.2074E-003	-6.2749E-003
4022	7.2950E-001	5.8659E-004	5.9201E-002	10186	-1.0524E-002	-2.6770E-002	-4.6805E-003	1.9329E-003	-1.0654E-002
4023	7.2732E-001	5.8391E-004	5.8936E-002	10188	-1.0113E-002	-2.6079E-002	-3.5310E-003	4.4925E-003	-2.5640E-003
4024	7.2421E-001	5.7447E-004	5.7980E-002	10187	-9.7910E-003	-2.5070E-002	-3.4293E-003	1.1064E-002	-1.4084E-004
4025	7.2329E-001	5.8376E-004	5.8915E-002	10186	-1.0045E-002	-2.4776E-002	-1.5840E-003	9.8434E-003	-1.5063E-003
4026	7.2390E-001	5.7833E-004	5.8368E-002	10186	-9.8320E-003	-2.7687E-002	-4.7938E-003	-9.8627E-004	-5.9358E-003
4027	7.2423E-001	5.8349E-004	5.8888E-002	10186	-1.0320E-002	-2.7657E-002	-9.0332E-003	-6.6535E-003	-9.6490E-003
4028	7.2171E-001	5.9645E-004	6.0199E-002	10187	-1.1512E-002	-2.6740E-002	-1.1369E-002	-1.2587E-002	-1.1551E-002
4029	7.1401E-001	5.9571E-004	6.0122E-002	10186	-1.1212E-002	-2.7211E-002	-1.0702E-002	-1.5962E-002	-1.2828E-002
4030	6.9634E-001	5.7771E-004	5.8302E-002	10185	-1.0650E-002	-2.6792E-002	-8.8259E-003	-7.7191E-003	-7.8461E-003
4031	6.7519E-001	5.5747E-004	5.6262E-002	10186	-9.7717E-003	-2.5764E-002	-4.0802E-003	3.4022E-003	-2.7691E-003
4032	6.5289E-001	5.4108E-004	5.4608E-002	10186	-8.4287E-003	-2.4224E-002	6.0985E-005	1.7177E-002	1.0080E-002
4033	6.3820E-001	5.3345E-004	5.3835E-002	10185	-7.3774E-003	-2.1918E-002	-1.4050E-004	3.1772E-002	1.5680E-002
4034	6.3392E-001	5.3892E-004	5.4390E-002	10186	-7.2757E-003	-2.2494E-002	3.6150E-003	3.1675E-002	2.0331E-002
4035	6.4170E-001	5.3716E-004	5.4207E-002	10184	-8.3695E-003	-2.1955E-002	4.1540E-003	2.4723E-002	1.9767E-002
4036	6.6155E-001	5.5675E-004	5.6184E-002	10184	-9.1057E-003	-2.3709E-002	-3.2566E-004	1.2330E-002	1.0917E-002
4037	6.8721E-001	5.8632E-004	5.9168E-002	10184	-1.0723E-002	-2.8140E-002	-5.2681E-003	-4.1705E-003	4.2652E-003
4038	7.1045E-001	6.1075E-004	6.1633E-002	10184	-1.1570E-002	-2.9861E-002	-1.0769E-002	-1.4543E-002	-1.1003E-002
4039	7.2812E-001	6.0138E-004	6.0688E-002	10184	-1.1620E-002	-2.8556E-002	-1.4538E-002	-1.8910E-002	-1.1861E-002
4040	7.3582E-001	6.0490E-004	6.1043E-002	10184	-1.1694E-002	-2.9391E-002	-1.3509E-002	-1.6354E-002	-1.1561E-002
4041	7.3396E-001	5.9700E-004	6.0245E-002	10184	-1.1369E-002	-2.8902E-002	-1.2059E-002	-1.7393E-002	-1.5209E-002
4042	7.2314E-001	5.9192E-004	5.9733E-002	10184	-1.1328E-002	-2.5952E-002	-1.3817E-002	-1.5086E-002	-1.1809E-002
4043	7.0209E-001	5.7033E-004	5.7554E-002	10184	-1.0657E-002	-2.4966E-002	-6.3696E-003	-5.6806E-003	-1.2436E-002
4044	6.7582E-001	5.4227E-004	5.4722E-002	10184	-9.5006E-003	-2.3378E-002	7.2326E-004	6.2882E-003	-5.2045E-003
4045	6.5056E-001	5.2402E-004	5.2876E-002	10182	-7.9629E-003	-2.0875E-002	3.4391E-003	2.0242E-002	1.3684E-002
4046	6.3161E-001	5.3186E-004	5.3667E-002	10182	-7.2747E-003	-1.9735E-002	5.3484E-003	3.6240E-002	2.4481E-002
4047	6.2674E-001	5.3691E-004	5.4175E-002	10181	-7.7287E-003	-2.0204E-002	7.9952E-003	3.7150E-002	2.4084E-002
4048	6.3723E-001	5.4680E-004	5.5175E-002	10182	-8.5412E-003	-2.1820E-002	2.3060E-003	2.4029E-002	2.1930E-002
4049	6.5850E-001	5.4708E-004	5.5201E-002	10181	-9.5551E-003	-2.3658E-002	-1.6083E-003	5.9407E-003	5.5229E-003
4050	6.8241E-001	5.7612E-004	5.8131E-002	10181	-1.0729E-002	-2.6101E-002	-9.8412E-003	-1.3135E-002	-4.1605E-003
4051	7.0259E-001	5.9686E-004	6.0224E-002	10181	-1.1567E-002	-2.5658E-002	-1.4888E-002	-2.0503E-002	-1.3432E-002
4052	7.1348E-001	5.8984E-004	5.9514E-002	10181	-1.1245E-002	-2.5517E-002	-1.2768E-002	-2.4430E-002	-1.9218E-002
4053	7.1386E-001	5.8401E-004	5.8926E-002	10181	-1.0806E-002	-2.6841E-002	-1.0973E-002	-1.8284E-002	-1.2050E-002
4054	7.0580E-001	5.6562E-004	5.7071E-002	10181	-9.9252E-003	-2.6297E-002	-7.2878E-003	-7.3394E-003	-7.2552E-003
4055	6.9418E-001	5.4506E-004	5.4996E-002	10181	-9.0557E-003	-2.4665E-002	-5.8726E-003	4.3577E-003	-6.2170E-003
4056	6.8161E-001	5.3063E-004	5.3540E-002	10181	-8.1725E-003	-2.3095E-002	-3.3975E-003	1.4460E-002	-4.3377E-004
4057	6.6976E-001	5.2352E-004	5.2822E-002	10181	-7.4861E-003	-2.2670E-002	-1.7923E-003	1.8996E-002	4.9237E-003
4058	6.6032E-001	5.1442E-004	5.1902E-002	10180	-7.3596E-003	-2.0950E-002	-2.3909E-003	2.0315E-002	2.9561E-003
4059	6.5615E-001	5.3328E-004	5.3805E-002	10180	-8.3831E-003	-2.2542E-002	-4.4430E-003	1.1916E-002	3.5220E-003
4060	6.5570E-001	5.4761E-004	5.5251E-002	10180	-9.4500E-003	-2.4416E-002	-6.8014E-003	4.2793E-003	3.1260E-003
4061	6.5298E-001	5.4225E-004	5.4707E-002	10179	-9.4298E-003	-2.2675E-002	-9.8346E-003	-3.7493E-003	9.4817E-004
4062	6.4626E-001	5.3725E-004	5.4200E-002	10178	-9.3357E-003	-2.3027E-002	-7.8461E-003	-6.4506E-003	-5.2962E-004
4063	6.3772E-001	5.2731E-004	5.3197E-002	10178	-8.5907E-003	-2.3051E-002	-3.9430E-003	3.5007E-003	4.2025E-003
4064	6.2921E-001	5.1993E-004	5.2455E-002	10179	-8.0491E-003	-2.0066E-002	-7.6780E-004	1.7753E-002	1.4324E-002
4065	6.2634E-001	5.2889E-004	5.3360E-002	10179	-8.0002E-003	-2.0693E-002	-5.7150E-004	2.1936E-002	1.5910E-002
4066	6.3081E-001	5.2083E-004	5.2544E-002	10178	-7.9701E-003	-2.0810E-002	2.3167E-004	1.9555E-002	7.0148E-003
4067	6.4071E-001	5.2879E-004	5.3347E-002	10178	-8.8448E-003	-2.1556E-002	-2.4810E-003	7.8681E-003	4.3649E-003
4068	6.5386E-001	5.3759E-004	5.4230E-002	10176	-9.6427E-003	-2.2876E-002	-5.2790E-003	-2.7083E-003	-7.1440E-004
4069	6.6646E-001	5.5558E-004	5.6044E-002	10176	-1.0532E-002	-2.4150E-002	-1.0708E-002	-1.0782E-002	-5.8751E-004
4070	6.7426E-001	5.6949E-004	5.7450E-002	10177	-1.0479E-002	-2.5200E-002	-1.0398E-002	-1.4514E-002	-3.0791E-003
4071	6.7706E-001	5.5462E-004	5.5953E-002	10178	-1.0115E-002	-2.4853E-002	-9.8718E-003	-4.0961E-003	-7.3574E-003
4072	6.7484E-001	5.4007E-004	5.4485E-002	10178	-1.0011E-002	-2.1866E-002	-7.7559E-003	-1.9821E-003	-3.7436E-003
4073	6.7075E-001	5.3014E-004	5.3478E-002	10176	-9.4739E-003	-2.0789E-002	-5.3304E-003	6.7050E-004	2.6030E-003
4074	6.6661E-001	5.3498E-004	5.3956E-002	10172	-9.0133E-003	-2.2644E-002	-5.8893E-003	9.8778E-004	-3.7088E-003
4075	6.6096E-001	5.3329E-004	5.3780E-002	10170	-9.0413E-003	-2.2207E-002	-7.4290E-003	7.7584E-004	-5.6585E-003
4076	6.5438E-001	5.2285E-004	5.2720E-002	10167	-8.5101E-003	-2.2315E-002	-4.7812E-003	1.7611E-003	1.3254E-003
4077	6.4867E-001	5.0732E-004	5.1152E-002	10166	-7.8893E-003	-2.0114E-002	3.8931E-005	1.2295E-002	5.6701E-003
4078	6.4684E-001	5.1755E-004	5.2175E-002	10163	-7.7452E-003	-2.0254E-002	2.6079E-003	1.7815E-002	9.0508E-003
4079	6.5285E-001	5.1887E-004	5.2301E-002	10160	-7.6932E-003	-2.0287E-002	-2.6189E-003	1.8203E-002	6.3993E-003
4080	6.6730E-001	5.2135E-004	5.2548E-002	10159	-8.3694E-003	-2.1937E-002	-1.9591E-003	9.0440E-003	4.5899E-003
4081	6.8672E-001	5.4468E-004	5.4896E-002	10158	-9.7317E-003	-2.2352E-002	-3.8349E-003	-2.8105E-003	-6.3581E-004
4082	7.0369E-001	5.5430E-004	5.5858E-002	10155	-1.0025E-002	-2.3495E-002	-9.8032E-003	-1.0554E-002	-4.8323E-003
4083	7.1588E-001	5.4518E-004	5.4923E-002	10149	-1.0069E-002	-2.2121E-002	-8.7079E-003	-9.7508E-003	-1.0621E-002
4084	7.2293E-001	5.3138E-004	5.3532E-002	10149	-9.1524E-003	-2.2353E-002	-2.1449E-003	-2.4967E-003	-7.0751E-003
4085	7.2851E-001	5.2006E-004	5.2382E-002	10145	-8.3072E-003	-2.2441E-002	5.8372E-004	3.9494E-003	3.2887E-003
4086	7.3624E-001	5.2600E-004	5.2978E-002	10144	-8.4646E-003	-2.1193E-002	-1.5078E-003	1.4361E-002	1.4197E-003
4087	7.4724E-001	5.2716E-004	5.3094E-002	10144	-8.1707E-003	-2.2950E-002	-1.5483E-003	8.4268E-003	-2.1056E-003
4088	7.5789E-001	5.3376E-004	5.3754E-002	10142	-8.5662E-003	-2.4384E-002	-3.1768E-003	1.8476E-003	-6.3431E-003
4089	7.6873E-001	5.4674E-004	5.5057E-002	10140	-8.9160E-003	-2.4158E-002	-3.6158E-003	-1.0190E-003	-1.0827E-002
4090	7.7384E-001	5.4712E-004	5.5086E-002	10137	-9.2750E-003	-2.2894E-002	-5.5638E-003	-6.2101E-003	-1.3256E-002
4091	7.7443E-001	5.5065E-004	5.5436E-002	10135	-9.5178E-003	-2.2710E-002	-4.5120E-003	-3.7954E-003	-1.4381E-002
4092	7.6831E-001	5.4451E-004	5.4815E-002	10134	-9.0540E-003	-2.4476E-002	-5.0369E-003	1.6957E-004	-1.0049E-002
4093	7.5469E-001	5.3070E-004	5.3421E-002	10133	-8.7040E-003	-2.1758E-002	-2.8530E-003	1.8027E-003	-8.5977E-003
4094	7.3873E-001	5.2291E-004	5.2632E-002	10131	-8.1245E-003	-2.2282E-002	-3.7225E-004	1.9568E-003	-6.3702E-003
4095	7.2214E-001	5.2448E-004	5.2790E-002	10131	-7.8508E-003	-2.3382E-002	1.9470E-003	4.6936E-003	-9.5492E-003
4096	7.0188E-001	5.1557E-004	5.1886E-002	10128	-7.4331E-003	-2.0755E-002	-1.0958E-003	8.6386E-003	-4.0009E-003
4097	6.7817E-001	4.9709E-004	5.0026E-002	10128	-7.0986E-003	-1.9006E-002	-2.6083E-003	8.1635E-003	-5.0747E-003
4098	6.5729E-001	4.9329E-004	4.9636E-002	10125	-6.7987E-003	-1.7266E-002	4.1580E-004	1.0345E-002	-8.2486E-003
4099	6.3553E-001	4.7641E-004	4.7936E-002	10124	-5.4195E-003	-1.6973E-002	1.9826E-003	1.4556E-002	-6.4491E-003
4100	6.1640E-001	4.7252E-004	4.7542E-002	10123	-4.9278E-003	-1.6340E-002	5.3203E-003	1.8327E-002	-3.9811E-003
4101	6.0079E-001	4.5568E-004	4.5843E-002	10121	-3.9160E-003	-1.4003E-002	1.0152E-002	2.8154E-002	-1.6700E-003
4102	5.9138E-001	4.4866E-004	4.5136E-002	10121	-3.0607E-003	-1.3317E-002	1.2238E-002	3.1587E-002	3.5959E-003
4103	5.9283E-001	4.5882E-004	4.6157E-002	10120	-3.2886E-003	-1.5153E-002	1.1206E-002	3.6855E-002	9.2175E-003
4104	6.0414E-001	4.6530E-004	4.6806E-002	10119	-3.8784E-003	-1.6377E-002	7.7309E-003	2.9192E-002	4.7872E-003
4105	6.2192E-001	4.7286E-004	4.7560E-002	10116	-5.3321E-003	-1.6773E-002	1.2202E-003	1.2552E-002	-1.7165E-003
4106	6.4420E-001	4.7881E-004	4.8158E-002	10116	-6.9460E-003	-1.7541E-002	-4.7060E-003	3.9176E-003	-5.6167E-003
4107	6.6544E-001	4.9745E-004	5.0028E-002	10114	-8.0189E-003	-1.9609E-002	-9.5324E-003	-6.3144E-003	-8.4333E-003
4108	6.8141E-001	5.1912E-004	5.2201E-002	10111	-8.7611E-003	-2.0061E-002	-1.0255E-002	-1.0866E-002	-1.1208E-002
4109	6.8878E-001	5.2523E-004	5.2804E-002	10107	-9.1145E-003	-2.0802E-002	-7.5822E-003	-7.5453E-003	-1.0179E-002
4110	6.9211E-001	5.1990E-004	5.2268E-002	10107	-8.7044E-003	-2.1315E-002	-8.0098E-003	-2.6041E-003	-3.5980E-003
4111	6.9338E-001	5.1801E-004	5.2078E-002	10107	-8.3466E-003	-2.0735E-002	-6.0345E-003	1.3329E-003	6.3659E-004
4112	6.9541E-001	5.1891E-004	5.2169E-002	10107	-8.3168E-003	-2.0235E-002	-6.9014E-003	3.8727E-003	4.2785E-003
4113	7.0000E-001	5.1794E-004	5.2073E-002	10108	-8.8715E-003	-2.0102E-002	-9.0606E-003	1.0842E-003	8.6096E-004
4114	7.0677E-001	5.3925E-004	5.4213E-002	10107	-9.8073E-003	-2.0897E-002	-1.1289E-002	-3.3014E-003	-2.6083E-003
4115	7.1374E-001	5.5710E-004	5.6006E-002	10106	-1.0845E-002	-2.2636E-002	-1.2643E-002	-1.4539E-002	-5.8871E-003
4116	7.1862E-001	5.5399E-004	5.5693E-002	10106	-1.0624E-002	-2.3156E-002	-1.4913E-002	-2.1592E-002	-8.1623E-003
4117	7.1949E-001	5.4966E-004	5.5258E-002	10106	-1.0494E-002	-2.2918E-002	-1.6602E-002	-1.7435E-002	-6.4561E-003
4118	7.1707E-001	5.4681E-004	5.4968E-002	10105	-1.0714E-002	-2.2563E-002	-1.4945E-002	-1.2641E-002	-6.3581E-003
4119	7.1080E-001	5.2771E-004	5.3048E-002	10105	-9.7957E-003	-2.1621E-002	-1.3355E-002	-8.5471E-003	-3.7966E-003
4120	7.0538E-001	5.1824E-004	5.2094E-002	10104	-9.5035E-003	-1.9838E-002	-1.2888E-002	-5.4053E-003	-6.9329E-004
4121	7.0238E-001	5.2882E-004	5.3157E-002	10104	-9.9735E-003	-2.0581E-002	-1.0175E-002	-1.4598E-003	5.5692E-003
4122	7.0147E-001	5.2188E-004	5.2459E-002	10104	-9.8832E-003	-2.0750E-002	-1.0418E-002	-2.6309E-003	8.5695E-004
4123	7.0228E-001	5.2003E-004	5.2271E-002	10103	-9.7207E-003	-2.0392E-002	-1.0634E-002	-4.4379E-003	-3.4929E-003
4124	7.0465E-001	5.3540E-004	5.3816E-002	10103	-1.0378E-002	-1.9494E-002	-1.3137E-002	-1.0006E-002	9.2369E-004
4125	7.0762E-001	5.4470E-004	5.4745E-002	10101	-1.0864E-002	-2.0885E-002	-1.5286E-002	-9.5472E-003	-1.2733E-003
4126	7.0936E-001	5.5222E-004	5.5499E-002	10100	-1.0716E-002	-2.1877E-002	-1.5005E-002	-1.4764E-002	-6.6783E-003
4127	7.0734E-001	5.4631E-004	5.4899E-002	10098	-1.0621E-002	-2.1822E-002	-1.3632E-002	-1.4916E-002	-9.5166E-003
4128	7.0060E-001	5.3833E-004	5.4100E-002	10099	-1.0355E-002	-2.0918E-002	-1.5117E-002	-1.4769E-002	-7.7219E-003
4129	6.9210E-001	5.4283E-004	5.4552E-002	10099	-1.0233E-002	-2.1275E-002	-1.3517E-002	-9.8041E-003	-1.0029E-003
4130	6.8220E-001	5.2563E-004	5.2823E-002	10099	-9.6175E-003	-2.1446E-002	-1.0545E-002	-8.1919E-003	-1.1986E-003
4131	6.7034E-001	5.1378E-004	5.1636E-002	10100	-9.0426E-003	-1.9649E-002	-1.0150E-002	-1.7315E-003	3.9164E-003
4132	6.5935E-001	5.0688E-004	5.0937E-002	10098	-8.9258E-003	-1.7767E-002	-9.0971E-003	5.0223E-003	5.9325E-003
4133	6.5388E-001	5.1191E-004	5.1442E-002	10098	-8.8887E-003	-1.8747E-002	-4.9543E-003	7.1862E-003	8.3621E-003
4134	6.5530E-001	5.1836E-004	5.2090E-002	10098	-9.0403E-003	-1.9014E-002	-6.9511E-003	7.6224E-003	1.1253E-002
4135	6.6214E-001	5.1620E-004	5.1873E-002	10098	-9.6866E-003	-1.9580E-002	-8.7590E-003	2.9542E-003	1.2774E-002
4136	6.7392E-001	5.3400E-004	5.3659E-002	10097	-1.0485E-002	-2.0574E-002	-1.2434E-002	-8.7451E-003	6.3100E-003
4137	6.8801E-001	5.5208E-004	5.5476E-002	10097	-1.1686E-002	-2.0843E-002	-1.7221E-002	-2.1717E-002	-3.4115E-003
4138	7.0092E-001	5.7927E-004	5.8209E-002	10097	-1.2602E-002	-2.2590E-002	-2.2613E-002	-2.8606E-002	-5.3753E-003
4139	7.0735E-001	5.9424E-004	5.9713E-002	10097	-1.3178E-002	-2.3104E-002	-2.5756E-002	-3.6011E-002	-5.9243E-003
4140	7.0656E-001	5.9558E-004	5.9847E-002	10097	-1.3256E-002	-2.4340E-002	-2.5332E-002	-3.6628E-002	-7.1892E-003
4141	6.9858E-001	5.8654E-004	5.8939E-002	10097	-1.2915E-002	-2.2994E-002	-2.2982E-002	-3.5715E-002	-5.0526E-003
4142	6.8319E-001	5.6018E-004	5.6287E-002	10096	-1.2139E-002	-2.0769E-002	-1.9545E-002	-2.6004E-002	-2.1348E-003
4143	6.6594E-001	5.4182E-004	5.4443E-002	10096	-1.1072E-002	-1.9564E-002	-1.5560E-002	-9.9118E-003	4.6416E-003
4144	6.5100E-001	5.2286E-004	5.2537E-002	10096	-9.9824E-003	-1.9249E-002	-1.2632E-002	-5.3330E-004	9.8436E-003
4145	6.4374E-001	5.1717E-004	5.1966E-002	10096	-9.8342E-003	-1.9298E-002	-1.2482E-002	-1.2849E-004	1.5310E-002
4146	6.4462E-001	5.4396E-004	5.4657E-002	10096	-1.1118E-002	-1.9894E-002	-1.7479E-002	-9.4535E-003	1.4666E-002
4147	6.5065E-001	5.5552E-004	5.5819E-002	10096	-1.1609E-002	-1.9604E-002	-2.0892E-002	-1.8125E-002	6.8933E-003
4148	6.5685E-001	5.6506E-004	5.6778E-002	10096	-1.2058E-002	-2.0801E-002	-2.3331E-002	-2.5446E-002	-1.4306E-003
4149	6.6072E-001	5.7741E-004	5.8018E-002	10096	-1.2617E-002	-2.2747E-002	-2.7717E-002	-2.6820E-002	-1.2147E-003
4150	6.6150E-001	5.7428E-004	5.7704E-002	10096	-1.2125E-002	-2.0300E-002	-2.9264E-002	-2.7574E-002	-1.6231E-004
4151	6.5813E-001	5.6510E-004	5.6782E-002	10096	-1.2000E-002	-2.1400E-002	-2.7074E-002	-2.6345E-002	-2.2411E-003
4152	6.5343E-001	5.6776E-004	5.7049E-002	10096	-1.1951E-002	-2.1171E-002	-2.7173E-002	-2.1039E-002	-1.2610E-003
4153	6.4961E-001	5.5471E-004	5.5738E-002	10096	-1.1645E-002	-2.0038E-002	-2.3702E-002	-2.0429E-002	2.2630E-003
4154	6.4656E-001	5.4374E-004	5.4635E-002	10096	-1.1325E-002	-2.0111E-002	-2.2102E-002	-1.8773E-002	5.3785E-003
4155	6.4561E-001	5.4066E-004	5.4326E-002	10096	-1.0994E-002	-2.0519E-002	-1.8443E-002	-1.2101E-002	4.0325E-003
4156	6.4758E-001	5.3138E-004	5.3390E-002	10095	-1.0676E-002	-1.9459E-002	-1.8906E-002	-7.4108E-003	7.0409E-003
4157	6.5212E-001	5.3269E-004	5.3523E-002	10095	-1.0415E-002	-1.9253E-002	-1.9603E-002	-4.8410E-003	7.1353E-003
4158	6.6117E-001	5.3177E-004	5.3430E-002	10095	-1.0460E-002	-1.8442E-002	-2.1922E-002	-9.9688E-003	2.9156E-003
4159	6.7387E-001	5.3888E-004	5.4144E-002	10095	-1.0678E-002	-1.9989E-002	-2.0468E-002	-1.8586E-002	4.0084E-003
4160	6.8762E-001	5.4529E-004	5.4789E-002	10095	-1.1282E-002	-2.0862E-002	-2.3471E-002	-2.1120E-002	8.7443E-004
4161	7.0046E-001	5.6212E-004	5.6479E-002	10095	-1.1813E-002	-2.1632E-002	-2.6364E-002	-2.5301E-002	-1.6338E-003
4162	7.1060E-001	5.7176E-004	5.7445E-002	10094	-1.2474E-002	-2.1373E-002	-2.8751E-002	-3.0336E-002	-7.1063E-003
4163	7.1622E-001	5.8592E-004	5.8868E-002	10094	-1.3251E-002	-2.1659E-002	-2.6815E-002	-3.1049E-002	-8.8577E-003
4164	7.1707E-001	5.8447E-004	5.8719E-002	10093	-1.2937E-002	-2.2632E-002	-2.6585E-002	-3.1101E-002	-8.9107E-003
4165	7.1358E-001	5.7543E-004	5.7811E-002	10093	-1.2481E-002	-2.2424E-002	-2.8339E-002	-2.8732E-002	-9.7495E-003
4166	7.0549E-001	5.7103E-004	5.7369E-002	10093	-1.2314E-002	-2.1401E-002	-2.4503E-002	-2.5903E-002	-3.9082E-003
4167	6.9541E-001	5.5849E-004	5.6109E-002	10093	-1.1765E-002	-2.0986E-002	-2.3122E-002	-1.8816E-002	4.6110E-003
4168	6.8666E-001	5.5362E-004	5.5619E-002	10093	-1.1408E-002	-2.1854E-002	-2.4117E-002	-1.7769E-002	4.7747E-003
4169	6.8064E-001	5.5361E-004	5.5616E-002	10092	-1.1541E-002	-2.1341E-002	-2.3995E-002	-1.8244E-002	4.4753E-003
4170	6.7349E-001	5.5367E-004	5.5622E-002	10092	-1.1817E-002	-2.0728E-002	-2.4546E-002	-1.6969E-002	-3.1215E-003
4171	6.6579E-001	5.3385E-004	5.3631E-002	10092	-1.0717E-002	-1.9351E-002	-2.2928E-002	-1.9084E-002	-6.7701E-003
4172	6.5685E-001	5.2160E-004	5.2406E-002	10094	-1.0273E-002	-1.7997E-002	-1.9607E-002	-1.5584E-002	-8.1117E-004
4173	6.4609E-001	5.1270E-004	5.1512E-002	10094	-9.6190E-003	-1.7852E-002	-1.4931E-002	-9.1102E-003	2.7052E-003
4174	6.3841E-001	4.9900E-004	5.0132E-002	10093	-9.0287E-003	-1.8368E-002	-1.2719E-002	-1.5534E-003	7.5915E-003
4175	6.3406E-001	4.9260E-004	4.9490E-002	10093	-8.6390E-003	-1.7794E-002	-1.2880E-002	3.5177E-003	7.9779E-003
4176	6.3505E-001	4.9928E-004	5.0161E-002	10093	-8.9599E-003	-1.6963E-002	-1.5208E-002	-3.7561E-003	5.9322E-003
4177	6.3832E-001	5.0346E-004	5.0578E-002	10092	-9.4618E-003	-1.8149E-002	-1.7228E-002	-9.7610E-003	5.2999E-003
4178	6.4391E-001	5.1914E-004	5.2153E-002	10092	-9.9385E-003	-1.8252E-002	-1.9372E-002	-1.2466E-002	5.8271E-003
4179	6.4899E-001	5.2325E-004	5.2566E-002	10092	-1.0080E-002	-1.8674E-002	-1.9816E-002	-1.2146E-002	4.5015E-003
4180	6.5381E-001	5.2196E-004	5.2437E-002	10092	-1.0437E-002	-1.8583E-002	-2.2007E-002	-1.4016E-002	3.6191E-003
4181	6.5964E-001	5.2062E-004	5.2302E-002	10092	-1.0534E-002	-1.7461E-002	-2.1015E-002	-1.2298E-002	4.4800E-003
4182	6.6518E-001	5.2071E-004	5.2310E-002	10092	-1.0240E-002	-1.8914E-002	-1.9466E-002	-1.2372E-002	3.8197E-003
4183	6.7073E-001	5.2345E-004	5.2583E-002	10091	-1.0412E-002	-1.9881E-002	-1.5847E-002	-1.4864E-002	8.7590E-003
4184	6.7683E-001	5.2678E-004	5.2918E-002	10091	-1.0371E-002	-1.8801E-002	-2.0071E-002	-1.5980E-002	-2.7228E-003
4185	6.8260E-001	5.1982E-004	5.2219E-002	10091	-1.0297E-002	-1.8516E-002	-2.0740E-002	-1.6029E-002	-4.1255E-003
4186	6.8508E-001	5.1405E-004	5.1639E-002	10091	-1.0003E-002	-1.8044E-002	-1.8392E-002	-1.5265E-002	-2.0681E-004
4187	6.8517E-001	5.1007E-004	5.1235E-002	10089	-9.9896E-003	-1.8561E-002	-1.4334E-002	-1.2150E-002	-6.5342E-004
4188	6.8568E-001	5.0227E-004	5.0451E-002	10089	-9.8226E-003	-1.6994E-002	-1.3983E-002	-8.7880E-003	3.6759E-004
4189	6.8631E-001	5.1138E-004	5.1371E-002	10091	-1.0360E-002	-1.7915E-002	-1.4394E-002	-7.1666E-003	4.3274E-003
