# lambda	flux	error	variance	counts	eig1	eig2	eig3	eig4	eig5
6582	1.5753E+000	3.5880E-003	4.2682E-001	14151	8.3301E-003	-6.7824E-002	3.9821E-002	4.6007E-002	1.2646E-001
6583	2.1196E+000	4.8351E-003	5.7530E-001	14157	-4.3999E-003	-9.6886E-002	8.4284E-002	3.7817E-002	9.5589E-002
6584	2.6971E+000	6.4928E-003	7.7260E-001	14159	-2.1942E-002	-1.2606E-001	1.3781E-001	1.3308E-002	6.9410E-003
6585	2.9881E+000	7.4973E-003	8.9207E-001	14157	-3.1733E-002	-1.4223E-001	1.6957E-001	5.3165E-003	-4.6514E-002
6586	2.8319E+000	7.2519E-003	8.6290E-001	14158	-2.7472E-002	-1.3946E-001	1.6003E-001	1.8764E-002	-2.4600E-002
6587	2.3149E+000	5.9100E-003	7.0305E-001	14151	-1.1299E-002	-1.1689E-001	1.1384E-001	4.9986E-002	6.1962E-002
6588	1.7018E+000	4.2405E-003	5.0436E-001	14146	4.1972E-003	-8.3135E-002	5.8503E-002	6.4766E-002	1.2335E-001
6589	1.2784E+000	2.9115E-003	3.4616E-001	14135	1.1781E-002	-5.2460E-002	2.1722E-002	5.4490E-002	1.1608E-001
6590	1.0321E+000	1.8234E-003	2.1667E-001	14120	1.2629E-002	-2.8570E-002	3.6523E-003	3.3848E-002	7.0555E-002
6591	9.3471E-001	1.1737E-003	1.3918E-001	14061	1.1164E-002	-1.6302E-002	-1.2871E-003	1.5449E-002	2.8259E-002
6592	8.9816E-001	9.3032E-004	1.0955E-001	13867	1.0354E-002	-1.1400E-002	-2.6966E-003	6.3044E-003	8.4497E-003
6593	8.7857E-001	8.6011E-004	1.0063E-001	13689	1.0073E-002	-9.4725E-003	-3.5914E-003	3.0717E-003	1.8983E-003
6594	8.6571E-001	8.4102E-004	9.8106E-002	13607	1.0017E-002	-8.8465E-003	-4.2287E-003	2.4471E-003	3.2225E-004
6595	8.5913E-001	8.3508E-004	9.7301E-002	13576	1.0006E-002	-8.5279E-003	-4.5079E-003	2.3652E-003	-2.1472E-004
6596	8.5896E-001	8.3122E-004	9.6795E-002	13560	1.0002E-002	-8.1949E-003	-4.7895E-003	1.8171E-003	-1.2020E-003
6597	8.6335E-001	8.2171E-004	9.5686E-002	13560	1.0006E-002	-7.8666E-003	-4.9246E-003	1.1953E-003	-2.7096E-003
6598	8.6878E-001	8.2336E-004	9.5868E-002	13557	1.0102E-002	-7.6283E-003	-4.7861E-003	8.2385E-004	-3.3601E-003
6599	8.7313E-001	8.2966E-004	9.6595E-002	13555	1.0194E-002	-7.6471E-003	-4.8728E-003	7.0252E-004	-3.2283E-003
6600	8.7588E-001	8.3390E-004	9.7081E-002	13553	1.0266E-002	-7.8295E-003	-5.2302E-003	8.1122E-004	-2.7848E-003
6601	8.7883E-001	8.4171E-004	9.7977E-002	13549	1.0339E-002	-7.9085E-003	-5.3403E-003	9.9801E-004	-2.8126E-003
6602	8.8258E-001	8.4499E-004	9.8373E-002	13553	1.0380E-002	-7.8569E-003	-5.1594E-003	9.5357E-004	-3.2464E-003
6603	8.8533E-001	8.4297E-004	9.8155E-002	13558	1.0391E-002	-7.7983E-003	-5.1432E-003	8.6670E-004	-3.3903E-003
6604	8.8585E-001	8.4107E-004	9.7934E-002	13558	1.0371E-002	-7.7750E-003	-5.1220E-003	7.8436E-004	-3.6302E-003
6605	8.8393E-001	8.4636E-004	9.8556E-002	13560	1.0420E-002	-7.8206E-003	-5.1269E-003	5.7153E-004	-3.2037E-003
6606	8.8006E-001	8.4169E-004	9.7988E-002	13553	1.0380E-002	-7.8342E-003	-5.2077E-003	8.3039E-004	-3.0035E-003
6607	8.7604E-001	8.3790E-004	9.7543E-002	13552	1.0298E-002	-7.8523E-003	-5.2848E-003	8.7554E-004	-2.7501E-003
6608	8.7153E-001	8.3249E-004	9.6923E-002	13555	1.0186E-002	-7.8831E-003	-5.2455E-003	8.9968E-004	-2.7520E-003
6609	8.6798E-001	8.2977E-004	9.6593E-002	13551	1.0155E-002	-7.9179E-003	-5.1686E-003	9.2990E-004	-2.3734E-003
6610	8.6661E-001	8.3590E-004	9.7324E-002	13556	1.0255E-002	-7.8430E-003	-5.0909E-003	6.9375E-004	-2.5200E-003
6611	8.6807E-001	8.3942E-004	9.7734E-002	13556	1.0303E-002	-7.8363E-003	-5.1446E-003	7.5543E-004	-2.2485E-003
6612	8.7209E-001	8.3889E-004	9.7659E-002	13552	1.0311E-002	-7.7625E-003	-5.1311E-003	1.2181E-003	-2.9047E-003
6613	8.7685E-001	8.4080E-004	9.7889E-002	13554	1.0367E-002	-7.6414E-003	-5.0372E-003	9.3290E-004	-3.3461E-003
6614	8.8107E-001	8.4168E-004	9.8009E-002	13559	1.0413E-002	-7.6426E-003	-5.0321E-003	6.1005E-004	-3.5462E-003
6615	8.8389E-001	8.4341E-004	9.8218E-002	13561	1.0466E-002	-7.6378E-003	-5.0419E-003	8.6514E-004	-3.5775E-003
6616	8.8599E-001	8.5172E-004	9.9206E-002	13567	1.0562E-002	-7.7171E-003	-5.0899E-003	7.8769E-004	-3.2422E-003
6617	8.8805E-001	8.5347E-004	9.9421E-002	13570	1.0602E-002	-7.7550E-003	-5.1155E-003	1.0988E-003	-3.3738E-003
6618	8.8956E-001	8.5562E-004	9.9653E-002	13565	1.0650E-002	-7.8005E-003	-5.1512E-003	1.2039E-003	-3.5017E-003
