# lambda	flux	error	variance	counts	eig1	eig2	eig3	eig4	eig5
7541	8.1001E-001	1.0395E-003	8.0937E-002	6062	4.9529E-003	-1.6607E-002	4.6993E-003	7.4650E-003	5.1629E-003
7542	8.0930E-001	1.0471E-003	8.1608E-002	6074	4.8970E-003	-1.6581E-002	4.4541E-003	7.2996E-003	3.8359E-003
7543	8.0900E-001	1.0245E-003	7.9688E-002	6050	4.7535E-003	-1.6457E-002	4.4609E-003	6.7445E-003	4.1008E-003
7544	8.0922E-001	1.0272E-003	8.0050E-002	6073	4.9152E-003	-1.6357E-002	4.6144E-003	6.6921E-003	4.7932E-003
7545	8.0924E-001	1.0256E-003	7.9988E-002	6083	5.0075E-003	-1.6362E-002	4.4055E-003	6.1369E-003	4.7520E-003
7546	8.0910E-001	1.0215E-003	7.9674E-002	6083	4.9038E-003	-1.6282E-002	4.6313E-003	6.0010E-003	5.1448E-003
7547	8.0761E-001	1.0311E-003	8.0644E-002	6117	4.9202E-003	-1.6226E-002	4.9308E-003	6.3562E-003	4.9546E-003
7548	8.0629E-001	1.0349E-003	8.0978E-002	6123	5.1673E-003	-1.6424E-002	5.3662E-003	6.1060E-003	4.4977E-003
7549	8.0496E-001	1.0174E-003	8.0044E-002	6190	4.8821E-003	-1.6253E-002	5.0820E-003	6.6645E-003	4.3179E-003
7550	8.0627E-001	1.0008E-003	7.8546E-002	6160	4.7333E-003	-1.6104E-002	4.6197E-003	6.7195E-003	5.0022E-003
7551	8.0866E-001	1.0181E-003	8.0021E-002	6178	4.9981E-003	-1.6253E-002	4.6954E-003	6.8883E-003	5.0836E-003
7552	8.0989E-001	1.0287E-003	8.0850E-002	6177	5.0357E-003	-1.6519E-002	4.6279E-003	7.2844E-003	5.1279E-003
7553	8.0972E-001	1.0173E-003	7.9871E-002	6164	4.9613E-003	-1.6231E-002	4.5204E-003	6.9417E-003	5.8282E-003
7554	8.0817E-001	1.0265E-003	8.0715E-002	6183	4.8749E-003	-1.6255E-002	4.7020E-003	6.6927E-003	6.1720E-003
7555	8.0555E-001	1.0176E-003	7.9871E-002	6161	4.7514E-003	-1.6437E-002	4.4616E-003	6.9039E-003	5.2791E-003
7556	8.0264E-001	1.0159E-003	7.9876E-002	6183	4.8263E-003	-1.6329E-002	4.6081E-003	7.2877E-003	4.1595E-003
7557	8.0104E-001	1.0174E-003	7.9949E-002	6175	4.8704E-003	-1.6429E-002	4.7831E-003	7.0636E-003	3.7680E-003
7558	8.0053E-001	1.0123E-003	7.9651E-002	6191	4.9383E-003	-1.6169E-002	4.7500E-003	6.4458E-003	4.8777E-003
7559	8.0146E-001	9.9670E-004	7.8334E-002	6177	4.9783E-003	-1.5783E-002	4.4044E-003	6.0474E-003	5.3252E-003
7560	8.0290E-001	9.8841E-004	7.7754E-002	6188	4.9494E-003	-1.5706E-002	4.7113E-003	6.2707E-003	5.1692E-003
7561	8.0324E-001	1.0061E-003	7.9334E-002	6218	4.8959E-003	-1.5833E-002	4.9514E-003	6.9260E-003	5.1530E-003
7562	8.0247E-001	1.0051E-003	7.9307E-002	6226	4.9514E-003	-1.5910E-002	4.9286E-003	6.4407E-003	5.6524E-003
7563	8.0147E-001	1.0145E-003	8.0060E-002	6228	4.8462E-003	-1.6058E-002	4.5596E-003	6.7304E-003	5.7010E-003
7564	8.0195E-001	1.0006E-003	7.9014E-002	6236	4.9036E-003	-1.5981E-002	4.2871E-003	7.4056E-003	6.0162E-003
7565	8.0290E-001	1.0034E-003	7.9225E-002	6234	4.9664E-003	-1.5960E-002	4.2727E-003	7.6708E-003	6.1547E-003
7566	8.0331E-001	1.0130E-003	8.0006E-002	6238	5.1092E-003	-1.6131E-002	4.4016E-003	6.9158E-003	5.8278E-003
7567	8.0380E-001	1.0010E-003	7.8933E-002	6218	5.0336E-003	-1.6045E-002	4.5557E-003	6.1696E-003	5.3646E-003
7568	8.0230E-001	1.0043E-003	7.9300E-002	6235	4.9345E-003	-1.6132E-002	4.4495E-003	6.6925E-003	4.9564E-003
7569	8.0091E-001	9.9862E-004	7.8783E-002	6224	4.8715E-003	-1.6032E-002	4.6525E-003	7.7741E-003	5.8521E-003
7570	7.9960E-001	1.0061E-003	7.9367E-002	6223	4.7412E-003	-1.6144E-002	5.0422E-003	7.0358E-003	4.9736E-003
7571	7.9866E-001	1.0017E-003	7.9142E-002	6242	4.7641E-003	-1.6171E-002	4.8464E-003	7.3827E-003	4.2125E-003
7572	7.9905E-001	1.0060E-003	7.9451E-002	6238	4.8397E-003	-1.6201E-002	4.9358E-003	7.6111E-003	4.5325E-003
7573	7.9995E-001	9.9843E-004	7.8916E-002	6247	4.8323E-003	-1.6014E-002	4.5867E-003	7.0115E-003	5.5874E-003
7574	8.0100E-001	9.9680E-004	7.8678E-002	6230	4.8438E-003	-1.5992E-002	4.6470E-003	7.0475E-003	6.1260E-003
7575	8.0138E-001	1.0034E-003	7.9338E-002	6252	4.7667E-003	-1.6151E-002	4.8643E-003	6.9371E-003	5.4005E-003
7576	8.0181E-001	1.0064E-003	7.9635E-002	6262	4.8333E-003	-1.6250E-002	4.9278E-003	6.5617E-003	5.4658E-003
7577	8.0319E-001	1.0179E-003	8.0826E-002	6305	4.9428E-003	-1.6396E-002	5.2345E-003	6.3256E-003	5.8279E-003
7578	8.0462E-001	1.0073E-003	7.9978E-002	6305	4.8985E-003	-1.6302E-002	5.3830E-003	7.0941E-003	5.9763E-003
7579	8.0616E-001	1.0002E-003	7.9402E-002	6303	4.9336E-003	-1.6064E-002	5.2132E-003	7.3340E-003	6.4763E-003
7580	8.0690E-001	9.9798E-004	7.9277E-002	6310	4.8652E-003	-1.6029E-002	5.0514E-003	6.8441E-003	6.3508E-003
7581	8.0621E-001	9.9367E-004	7.8933E-002	6310	4.7169E-003	-1.6159E-002	4.6560E-003	6.5501E-003	5.9816E-003
7582	8.0396E-001	1.0015E-003	7.9590E-002	6315	4.7429E-003	-1.6174E-002	4.8268E-003	6.5655E-003	6.0024E-003
7583	7.9925E-001	9.9032E-004	7.8654E-002	6308	4.7131E-003	-1.6071E-002	4.6740E-003	6.5625E-003	5.6640E-003
7584	7.9474E-001	9.8696E-004	7.8422E-002	6314	4.7331E-003	-1.5907E-002	4.9557E-003	6.2222E-003	5.0426E-003
7585	7.8867E-001	9.7538E-004	7.7471E-002	6309	4.6257E-003	-1.5780E-002	5.0948E-003	5.7320E-003	4.3553E-003
7586	7.8497E-001	9.6082E-004	7.6251E-002	6298	4.5933E-003	-1.5493E-002	5.1351E-003	5.8233E-003	4.3462E-003
7587	7.8195E-001	9.5376E-004	7.5766E-002	6311	4.5559E-003	-1.5328E-002	5.2559E-003	5.9967E-003	4.7122E-003
7588	7.7988E-001	9.5529E-004	7.5830E-002	6301	4.5418E-003	-1.5315E-002	5.0221E-003	6.8140E-003	4.4775E-003
7589	7.7977E-001	9.6254E-004	7.6547E-002	6324	4.6227E-003	-1.5341E-002	4.8341E-003	6.3466E-003	4.4450E-003
7590	7.7943E-001	9.5394E-004	7.5873E-002	6326	4.5593E-003	-1.5369E-002	5.5855E-003	5.9262E-003	4.5020E-003
7591	7.7887E-001	9.5030E-004	7.5625E-002	6333	4.5724E-003	-1.5182E-002	5.8123E-003	5.7299E-003	5.1580E-003
7592	7.7909E-001	9.4609E-004	7.5326E-002	6339	4.7010E-003	-1.4969E-002	5.7210E-003	5.7554E-003	4.7315E-003
7593	7.7968E-001	9.4354E-004	7.5138E-002	6342	4.6185E-003	-1.4908E-002	5.7536E-003	5.6558E-003	4.7365E-003
7594	7.8066E-001	9.5560E-004	7.6149E-002	6350	4.6588E-003	-1.5139E-002	5.6710E-003	5.5771E-003	5.5715E-003
7595	7.8226E-001	9.4901E-004	7.5737E-002	6369	4.6423E-003	-1.4967E-002	6.0776E-003	6.4078E-003	5.5264E-003
7596	7.8397E-001	9.5400E-004	7.6184E-002	6377	4.7224E-003	-1.5034E-002	5.9783E-003	6.3966E-003	4.8309E-003
7597	7.8396E-001	9.6841E-004	7.7265E-002	6366	4.7920E-003	-1.5300E-002	5.7285E-003	6.0551E-003	5.0650E-003
7598	7.8368E-001	9.5968E-004	7.6544E-002	6362	4.6814E-003	-1.5266E-002	5.4150E-003	5.9965E-003	5.4470E-003
7599	7.8354E-001	9.5310E-004	7.6019E-002	6362	4.6165E-003	-1.5310E-002	5.6756E-003	6.3239E-003	5.2208E-003
7600	7.8301E-001	9.5402E-004	7.6123E-002	6367	4.6870E-003	-1.5270E-002	5.7873E-003	6.2033E-003	5.3483E-003
7601	7.8100E-001	9.5943E-004	7.6694E-002	6390	4.6593E-003	-1.5289E-002	5.4180E-003	6.3525E-003	5.6524E-003
7602	7.7911E-001	9.5058E-004	7.5886E-002	6373	4.6147E-003	-1.5104E-002	5.6196E-003	6.5955E-003	5.3591E-003
7603	7.7884E-001	9.5796E-004	7.6585E-002	6391	4.7562E-003	-1.5129E-002	6.1769E-003	6.1908E-003	5.0206E-003
7604	7.7775E-001	9.4198E-004	7.5260E-002	6383	4.6446E-003	-1.5107E-002	6.2871E-003	5.7901E-003	4.4044E-003
7605	7.7836E-001	9.4485E-004	7.5460E-002	6378	4.6217E-003	-1.5010E-002	6.2114E-003	5.5556E-003	5.0847E-003
7606	7.7889E-001	9.5339E-004	7.6188E-002	6386	4.6093E-003	-1.5208E-002	6.2287E-003	6.2170E-003	4.9778E-003
7607	7.7942E-001	9.5583E-004	7.6333E-002	6378	4.5957E-003	-1.5236E-002	5.6896E-003	6.5433E-003	4.7404E-003
7608	7.8019E-001	9.6275E-004	7.6878E-002	6376	4.6855E-003	-1.5136E-002	5.4963E-003	6.1959E-003	5.2432E-003
7609	7.7970E-001	9.6254E-004	7.6885E-002	6380	4.7195E-003	-1.5352E-002	6.0400E-003	6.4265E-003	5.8790E-003
7610	7.7905E-001	9.7856E-004	7.8295E-002	6402	4.7044E-003	-1.5551E-002	6.1339E-003	6.7287E-003	5.6377E-003
7611	7.7888E-001	9.5987E-004	7.6760E-002	6395	4.7005E-003	-1.5438E-002	5.7322E-003	6.0612E-003	5.0505E-003
7612	7.7914E-001	9.6119E-004	7.6901E-002	6401	4.6638E-003	-1.5416E-002	5.2840E-003	6.0793E-003	5.3383E-003
7613	7.8003E-001	9.5768E-004	7.6678E-002	6411	4.7344E-003	-1.5387E-002	5.3212E-003	6.1829E-003	5.6365E-003
7614	7.7985E-001	9.6053E-004	7.6898E-002	6409	4.8572E-003	-1.5338E-002	5.3858E-003	5.6623E-003	5.6100E-003
7615	7.7767E-001	9.5157E-004	7.6280E-002	6426	4.7573E-003	-1.5298E-002	5.2298E-003	5.3204E-003	4.8812E-003
7616	7.7439E-001	9.4044E-004	7.5380E-002	6425	4.6121E-003	-1.5112E-002	5.6106E-003	5.6192E-003	4.7358E-003
7617	7.6995E-001	9.4264E-004	7.5584E-002	6429	4.5361E-003	-1.5029E-002	5.8192E-003	5.4440E-003	4.9088E-003
7618	7.6449E-001	9.2885E-004	7.4440E-002	6423	4.4046E-003	-1.5031E-002	5.7876E-003	5.5960E-003	4.2853E-003
7619	7.6118E-001	9.4254E-004	7.5583E-002	6431	4.4300E-003	-1.5110E-002	6.1339E-003	6.2158E-003	3.9734E-003
7620	7.5964E-001	9.5134E-004	7.6165E-002	6410	4.6133E-003	-1.5233E-002	5.9400E-003	5.8157E-003	3.6199E-003
7621	7.6048E-001	9.5117E-004	7.6084E-002	6398	4.6283E-003	-1.5295E-002	5.8452E-003	6.1709E-003	3.6105E-003
7622	7.6439E-001	9.5463E-004	7.6396E-002	6404	4.6340E-003	-1.5311E-002	6.2438E-003	6.0118E-003	4.1505E-003
7623	7.6882E-001	9.5081E-004	7.6245E-002	6430	4.6718E-003	-1.5346E-002	5.6472E-003	5.8254E-003	4.8475E-003
7624	7.7422E-001	9.6397E-004	7.7432E-002	6452	4.7677E-003	-1.5393E-002	5.4088E-003	6.1052E-003	5.5649E-003
7625	7.7904E-001	9.5562E-004	7.6833E-002	6464	4.8343E-003	-1.5373E-002	5.4875E-003	6.2091E-003	5.3517E-003
7626	7.8194E-001	9.5970E-004	7.7254E-002	6480	4.7901E-003	-1.5467E-002	5.1396E-003	6.7738E-003	5.5938E-003
7627	7.8209E-001	9.5593E-004	7.6909E-002	6473	4.8023E-003	-1.5395E-002	5.2364E-003	7.2808E-003	6.1384E-003
7628	7.8003E-001	9.5300E-004	7.6605E-002	6461	4.7416E-003	-1.5417E-002	4.9699E-003	6.5738E-003	6.0769E-003
7629	7.7715E-001	9.5187E-004	7.6503E-002	6460	4.6388E-003	-1.5368E-002	5.3843E-003	6.4638E-003	5.5586E-003
7630	7.7442E-001	9.5539E-004	7.6796E-002	6461	4.6699E-003	-1.5396E-002	6.1910E-003	6.0781E-003	4.9102E-003
7631	7.7225E-001	9.4698E-004	7.6170E-002	6470	4.7751E-003	-1.5012E-002	6.0991E-003	6.3160E-003	4.2847E-003
7632	7.7156E-001	9.3854E-004	7.5466E-002	6465	4.6921E-003	-1.5145E-002	6.1590E-003	6.2862E-003	4.2983E-003
7633	7.7180E-001	9.5702E-004	7.6957E-002	6466	4.6879E-003	-1.5286E-002	6.6158E-003	5.6343E-003	4.8408E-003
7634	7.7236E-001	9.5020E-004	7.6371E-002	6460	4.7742E-003	-1.5108E-002	6.3897E-003	5.6460E-003	5.1702E-003
7635	7.7354E-001	9.4495E-004	7.5956E-002	6461	4.6399E-003	-1.5105E-002	5.6479E-003	5.5790E-003	5.3524E-003
7636	7.7438E-001	9.4143E-004	7.5772E-002	6478	4.7887E-003	-1.5028E-002	5.4645E-003	5.4792E-003	5.6808E-003
7637	7.7427E-001	9.4011E-004	7.5707E-002	6485	4.8021E-003	-1.5051E-002	5.6309E-003	5.6382E-003	5.7278E-003
7638	7.7325E-001	9.3604E-004	7.5373E-002	6484	4.5270E-003	-1.5035E-002	5.6826E-003	5.8651E-003	5.3322E-003
7639	7.7199E-001	9.2954E-004	7.4792E-002	6474	4.4946E-003	-1.4914E-002	6.0374E-003	5.9288E-003	5.0790E-003
7640	7.7181E-001	9.4393E-004	7.5966E-002	6477	4.6622E-003	-1.5058E-002	6.4481E-003	5.6015E-003	5.2538E-003
7641	7.7214E-001	9.4656E-004	7.6175E-002	6476	4.6699E-003	-1.5365E-002	6.0647E-003	5.6737E-003	4.7282E-003
7642	7.7273E-001	9.4775E-004	7.6284E-002	6479	4.6850E-003	-1.5314E-002	6.1184E-003	6.3528E-003	4.5913E-003
7643	7.7464E-001	9.4073E-004	7.5712E-002	6477	4.7789E-003	-1.4939E-002	6.2080E-003	6.5490E-003	4.7541E-003
7644	7.7610E-001	9.2938E-004	7.4842E-002	6485	4.7026E-003	-1.4923E-002	5.9026E-003	6.0793E-003	5.2513E-003
7645	7.7710E-001	9.4488E-004	7.6142E-002	6494	4.6689E-003	-1.5069E-002	5.7262E-003	6.3907E-003	5.6822E-003
7646	7.7690E-001	9.4284E-004	7.5989E-002	6496	4.8294E-003	-1.5074E-002	5.1601E-003	6.6622E-003	5.1706E-003
7647	7.7529E-001	9.4845E-004	7.6421E-002	6492	4.8575E-003	-1.5082E-002	5.7317E-003	5.8956E-003	5.0841E-003
7648	7.7296E-001	9.4556E-004	7.6189E-002	6492	4.8498E-003	-1.5033E-002	6.0736E-003	5.8082E-003	4.8540E-003
7649	7.7069E-001	9.4126E-004	7.5920E-002	6506	4.8167E-003	-1.4917E-002	5.6703E-003	6.8047E-003	5.3706E-003
7650	7.6935E-001	9.4514E-004	7.6227E-002	6505	4.8076E-003	-1.5119E-002	5.8711E-003	6.3591E-003	5.8105E-003
7651	7.6858E-001	9.3672E-004	7.5527E-002	6501	4.7036E-003	-1.5031E-002	6.1211E-003	5.3825E-003	5.6783E-003
7652	7.6610E-001	9.3480E-004	7.5390E-002	6504	4.6487E-003	-1.4837E-002	6.2800E-003	5.7085E-003	5.6740E-003
7653	7.6415E-001	9.2919E-004	7.4956E-002	6507	4.6882E-003	-1.4738E-002	6.0785E-003	6.1655E-003	5.8360E-003
7654	7.6222E-001	9.2736E-004	7.4842E-002	6513	4.6609E-003	-1.4778E-002	5.7254E-003	6.8512E-003	6.1847E-003
7655	7.5937E-001	9.2946E-004	7.5001E-002	6511	4.6648E-003	-1.4868E-002	5.9330E-003	6.3041E-003	6.2190E-003
7656	7.5692E-001	9.3776E-004	7.5717E-002	6519	4.6809E-003	-1.4909E-002	6.5019E-003	6.1354E-003	5.9051E-003
7657	7.5472E-001	9.2210E-004	7.4405E-002	6511	4.6648E-003	-1.4738E-002	6.3242E-003	5.9373E-003	5.1560E-003
7658	7.5169E-001	9.0864E-004	7.3334E-002	6514	4.5443E-003	-1.4526E-002	6.1635E-003	5.8173E-003	5.4589E-003
7659	7.4827E-001	9.0553E-004	7.3122E-002	6521	4.4694E-003	-1.4273E-002	6.1125E-003	5.6739E-003	5.9988E-003
7660	7.4462E-001	8.9841E-004	7.2575E-002	6526	4.3748E-003	-1.4336E-002	5.9918E-003	5.9421E-003	5.6706E-003
7661	7.4099E-001	9.0098E-004	7.2814E-002	6531	4.3194E-003	-1.4395E-002	6.0306E-003	5.4145E-003	5.2858E-003
7662	7.3796E-001	8.9319E-004	7.2166E-002	6528	4.2461E-003	-1.4345E-002	6.0100E-003	5.1244E-003	5.5766E-003
7663	7.3541E-001	8.8959E-004	7.1895E-002	6532	4.2035E-003	-1.4166E-002	6.1344E-003	5.0136E-003	5.5306E-003
7664	7.3118E-001	8.7876E-004	7.1013E-002	6530	4.1974E-003	-1.3898E-002	6.1854E-003	4.9551E-003	4.9274E-003
7665	7.2494E-001	8.7854E-004	7.0913E-002	6515	4.3194E-003	-1.3903E-002	5.7220E-003	5.7894E-003	4.3654E-003
7666	7.2014E-001	8.7593E-004	7.0685E-002	6512	4.2441E-003	-1.3830E-002	5.3893E-003	6.8983E-003	3.7953E-003
7667	7.2088E-001	8.8081E-004	7.1004E-002	6498	4.1980E-003	-1.3893E-002	5.8355E-003	6.5331E-003	3.9550E-003
7668	7.2599E-001	8.9828E-004	7.2338E-002	6485	4.3647E-003	-1.4049E-002	6.0259E-003	5.6016E-003	4.9996E-003
7669	7.3323E-001	8.9051E-004	7.1499E-002	6446	4.4638E-003	-1.3852E-002	6.2246E-003	5.3093E-003	5.8457E-003
7670	7.4083E-001	8.9947E-004	7.2055E-002	6417	4.5186E-003	-1.3768E-002	6.3717E-003	5.1651E-003	6.3617E-003
7671	7.4788E-001	9.0880E-004	7.2575E-002	6377	4.6920E-003	-1.4025E-002	6.0960E-003	5.6062E-003	6.3414E-003
7672	7.5055E-001	9.2048E-004	7.3333E-002	6347	4.8526E-003	-1.4155E-002	6.0507E-003	5.4460E-003	5.5820E-003
7673	7.5172E-001	9.2390E-004	7.3414E-002	6314	4.7331E-003	-1.4256E-002	5.7168E-003	5.0555E-003	5.2075E-003
7674	7.5258E-001	9.2501E-004	7.3280E-002	6276	4.6432E-003	-1.4354E-002	5.8503E-003	5.1994E-003	4.4619E-003
7675	7.5355E-001	9.4071E-004	7.4348E-002	6246	4.6370E-003	-1.4592E-002	6.1724E-003	5.6478E-003	4.8446E-003
7676	7.5473E-001	9.4905E-004	7.4646E-002	6186	4.6073E-003	-1.4756E-002	6.1897E-003	5.7628E-003	5.1929E-003
7677	7.5601E-001	9.5065E-004	7.4631E-002	6163	4.6972E-003	-1.4561E-002	6.1091E-003	5.8407E-003	5.1873E-003
7678	7.5716E-001	9.5436E-004	7.4473E-002	6089	4.7464E-003	-1.4443E-002	6.0960E-003	5.8626E-003	5.7145E-003
7679	7.5747E-001	9.5096E-004	7.4138E-002	6078	4.7603E-003	-1.4376E-002	6.3048E-003	6.1657E-003	5.5358E-003
7680	7.5593E-001	9.4074E-004	7.3186E-002	6052	4.6681E-003	-1.4390E-002	6.4294E-003	6.1269E-003	4.6960E-003
7681	7.5457E-001	9.4569E-004	7.3648E-002	6065	4.5713E-003	-1.4552E-002	6.4252E-003	5.8019E-003	4.0215E-003
7682	7.5350E-001	9.5214E-004	7.4233E-002	6078	4.6550E-003	-1.4525E-002	6.0536E-003	5.3176E-003	4.1641E-003
7683	7.5274E-001	9.5160E-004	7.3984E-002	6045	4.7135E-003	-1.4543E-002	6.1831E-003	4.6025E-003	4.0008E-003
7684	7.5383E-001	9.6524E-004	7.5004E-002	6038	4.8607E-003	-1.4605E-002	6.2045E-003	4.9337E-003	5.2256E-003
7685	7.5653E-001	9.5738E-004	7.4187E-002	6005	4.7576E-003	-1.4426E-002	6.1926E-003	5.9042E-003	5.5442E-003
7686	7.5782E-001	9.6097E-004	7.4410E-002	5996	4.7298E-003	-1.4482E-002	6.2855E-003	5.9478E-003	5.0468E-003
7687	7.5783E-001	9.6262E-004	7.4230E-002	5946	4.6871E-003	-1.4518E-002	6.2770E-003	6.2280E-003	5.7805E-003
7688	7.5650E-001	9.6917E-004	7.4482E-002	5906	4.5660E-003	-1.4594E-002	6.5759E-003	6.5395E-003	6.0667E-003
7689	7.5503E-001	9.7279E-004	7.4584E-002	5878	4.5457E-003	-1.4505E-002	6.7233E-003	6.2322E-003	5.7242E-003
7690	7.5439E-001	9.6974E-004	7.4182E-002	5852	4.6572E-003	-1.4494E-002	6.6048E-003	5.8932E-003	4.9355E-003
7691	7.5207E-001	9.6827E-004	7.4102E-002	5857	4.5504E-003	-1.4325E-002	6.6315E-003	5.8460E-003	4.9847E-003
7692	7.4937E-001	9.4820E-004	7.2626E-002	5867	4.5167E-003	-1.4185E-002	6.8666E-003	5.3682E-003	4.8599E-003
7693	7.4828E-001	9.6403E-004	7.4082E-002	5905	4.5056E-003	-1.4417E-002	6.6321E-003	5.7496E-003	4.7596E-003
7694	7.4764E-001	9.5449E-004	7.3287E-002	5895	4.5516E-003	-1.4296E-002	6.3975E-003	6.3378E-003	5.0705E-003
7695	7.4847E-001	9.4966E-004	7.3040E-002	5915	4.6631E-003	-1.4065E-002	6.4186E-003	6.0060E-003	5.7326E-003
7696	7.5007E-001	9.6144E-004	7.3899E-002	5908	4.7940E-003	-1.4254E-002	6.2765E-003	5.6320E-003	6.1578E-003
7697	7.4876E-001	9.7015E-004	7.4432E-002	5886	4.8465E-003	-1.4405E-002	5.9597E-003	5.5290E-003	6.3235E-003
7698	7.4574E-001	9.7087E-004	7.4490E-002	5887	4.6447E-003	-1.4420E-002	5.6393E-003	5.4932E-003	6.1632E-003
7699	7.4211E-001	9.6155E-004	7.3462E-002	5837	4.4488E-003	-1.4399E-002	6.0572E-003	6.2617E-003	5.3728E-003
7700	7.3927E-001	9.6362E-004	7.3744E-002	5857	4.4411E-003	-1.4291E-002	6.4351E-003	6.3170E-003	4.0038E-003
7701	7.3882E-001	9.5693E-004	7.3226E-002	5856	4.5897E-003	-1.4324E-002	5.9102E-003	5.7306E-003	3.7702E-003
7702	7.4114E-001	9.5847E-004	7.3597E-002	5896	4.6317E-003	-1.4356E-002	5.9928E-003	5.4058E-003	4.1170E-003
7703	7.4704E-001	9.5923E-004	7.3711E-002	5905	4.6657E-003	-1.4285E-002	6.4914E-003	5.7447E-003	5.1529E-003
7704	7.5187E-001	9.5780E-004	7.3661E-002	5915	4.6699E-003	-1.4204E-002	6.5422E-003	5.9617E-003	5.8480E-003
7705	7.5547E-001	9.6142E-004	7.4025E-002	5928	4.5798E-003	-1.4426E-002	5.8343E-003	5.9285E-003	6.6515E-003
7706	7.5632E-001	9.6799E-004	7.4338E-002	5898	4.6967E-003	-1.4615E-002	5.6912E-003	5.5005E-003	6.6117E-003
7707	7.5605E-001	9.7944E-004	7.5330E-002	5915	4.7467E-003	-1.4609E-002	5.5615E-003	5.1196E-003	6.5656E-003
7708	7.5485E-001	9.6524E-004	7.4184E-002	5907	4.6850E-003	-1.4587E-002	5.8364E-003	4.8564E-003	6.9142E-003
7709	7.5215E-001	9.6320E-004	7.4170E-002	5930	4.4426E-003	-1.4602E-002	6.0196E-003	4.7117E-003	6.9516E-003
7710	7.4888E-001	9.5655E-004	7.3546E-002	5912	4.3785E-003	-1.4439E-002	6.4193E-003	5.0350E-003	5.7992E-003
7711	7.4542E-001	9.5990E-004	7.3937E-002	5933	4.4702E-003	-1.4481E-002	6.3203E-003	6.1429E-003	5.8119E-003
7712	7.4036E-001	9.6025E-004	7.4124E-002	5959	4.4593E-003	-1.4492E-002	6.1809E-003	6.2528E-003	5.7600E-003
7713	7.3620E-001	9.4982E-004	7.3144E-002	5930	4.3805E-003	-1.4323E-002	6.4087E-003	5.7151E-003	5.4911E-003
7714	7.3196E-001	9.5093E-004	7.3252E-002	5934	4.3687E-003	-1.4203E-002	6.3557E-003	5.7387E-003	4.7507E-003
7715	7.2872E-001	9.4572E-004	7.2784E-002	5923	4.4297E-003	-1.4197E-002	6.5207E-003	5.7909E-003	4.4330E-003
7716	7.2806E-001	9.5823E-004	7.3885E-002	5945	4.4112E-003	-1.4343E-002	6.7420E-003	5.6575E-003	3.7390E-003
7717	7.3108E-001	9.5019E-004	7.3245E-002	5942	4.3672E-003	-1.4398E-002	6.6457E-003	5.1416E-003	3.9707E-003
7718	7.3477E-001	9.5169E-004	7.3465E-002	5959	4.3684E-003	-1.4212E-002	7.2852E-003	5.1939E-003	4.7908E-003
7719	7.4023E-001	9.5708E-004	7.3916E-002	5965	4.4280E-003	-1.4366E-002	6.6402E-003	5.4760E-003	5.6177E-003
7720	7.4489E-001	9.6533E-004	7.4641E-002	5979	4.5916E-003	-1.4513E-002	6.1318E-003	6.1377E-003	6.3985E-003
7721	7.4751E-001	9.7051E-004	7.5156E-002	5997	4.6363E-003	-1.4533E-002	6.3797E-003	6.1434E-003	6.5048E-003
7722	7.4904E-001	9.6412E-004	7.4539E-002	5977	4.4948E-003	-1.4610E-002	5.8965E-003	5.9570E-003	5.8698E-003
7723	7.4898E-001	9.6039E-004	7.4354E-002	5994	4.5028E-003	-1.4413E-002	6.2903E-003	5.4767E-003	5.9193E-003
7724	7.4773E-001	9.7270E-004	7.5159E-002	5970	4.6347E-003	-1.4742E-002	6.7463E-003	5.3989E-003	5.7019E-003
7725	7.4598E-001	9.7988E-004	7.5701E-002	5968	4.5620E-003	-1.4904E-002	6.7667E-003	6.2255E-003	5.3736E-003
7726	7.4529E-001	9.6846E-004	7.4542E-002	5924	4.5090E-003	-1.4588E-002	6.6540E-003	6.2425E-003	5.6176E-003
7727	7.4687E-001	9.6642E-004	7.4132E-002	5884	4.6442E-003	-1.4371E-002	6.5119E-003	6.0608E-003	4.6436E-003
7728	7.4858E-001	9.9468E-004	7.5881E-002	5820	4.5814E-003	-1.4851E-002	6.0780E-003	6.3633E-003	4.1261E-003
7729	7.5069E-001	1.0111E-003	7.6760E-002	5763	4.6146E-003	-1.5133E-002	6.2723E-003	6.6944E-003	5.0542E-003
7730	7.5138E-001	1.0046E-003	7.6108E-002	5740	4.6808E-003	-1.4927E-002	6.6134E-003	6.8271E-003	4.8806E-003
7731	7.5318E-001	9.8725E-004	7.4363E-002	5674	4.5651E-003	-1.4670E-002	6.5439E-003	6.8470E-003	4.7435E-003
7732	7.5596E-001	1.0023E-003	7.5480E-002	5671	4.5988E-003	-1.4771E-002	6.1643E-003	6.1023E-003	4.9709E-003
7733	7.5842E-001	1.0020E-003	7.5108E-002	5618	4.6037E-003	-1.4802E-002	6.1082E-003	5.7044E-003	5.2591E-003
7734	7.5946E-001	1.0168E-003	7.6355E-002	5639	4.7503E-003	-1.4963E-002	6.9014E-003	6.1737E-003	4.9740E-003
7735	7.5976E-001	1.0241E-003	7.6584E-002	5592	4.7652E-003	-1.5164E-002	6.9241E-003	6.3854E-003	4.7420E-003
7736	7.6055E-001	1.0224E-003	7.6273E-002	5565	4.7501E-003	-1.5048E-002	6.3269E-003	5.9882E-003	4.6308E-003
